x,y,z
67643.296875,24889.300781,8034.609863
79585.101562,6758.740234,10020.099609
81685.000000,6904.930176,9549.809570
34267.500000,-7862.879883,4031.909912
92833.601562,3873.120117,4894.600098
68837.796875,-38250.898438,42286.601562
69398.203125,-37044.898438,43079.800781
69916.796875,-37455.398438,41542.300781
108083.000000,-17322.599609,23589.300781
109022.000000,-17745.199219,24695.099609
108512.000000,-16583.300781,25199.400391
82702.703125,8891.309570,26202.199219
82836.898438,10269.099609,26957.099609
82231.203125,9290.549805,27511.300781
74010.898438,-21479.599609,-18972.500000
75125.500000,-21388.099609,-19052.300781
74197.000000,-20191.099609,-18957.099609
115114.000000,-23733.000000,3709.850098
49533.000000,879.703979,-13319.799805
50315.800781,2068.139893,-13278.900391
50600.199219,445.960999,-12362.000000
63396.398438,5069.120117,47816.199219
89259.203125,7047.799805,-1098.750000
88449.500000,8087.580078,-683.494019
87813.296875,7048.000000,-289.671997
53809.300781,-28939.900391,50234.101562
53581.500000,-30247.800781,49709.898438
52565.199219,-29095.800781,49491.601562
34860.601562,-15365.599609,-912.086975
33870.699219,-14983.700195,586.812988
34329.199219,-14278.799805,-335.410004
81492.296875,-16550.300781,-15013.700195
81840.203125,-34986.898438,-12807.700195
73304.796875,-10483.799805,50126.898438
90974.703125,4830.379883,35107.199219
91191.898438,6050.990234,36105.800781
92296.601562,4983.810059,35755.699219
107904.000000,-43151.000000,4003.560059
72836.500000,-47849.199219,18246.500000
80774.898438,-15570.200195,42466.101562
80787.203125,-14445.500000,43359.101562
81412.398438,-15694.900391,43583.898438
103449.000000,-47562.101562,3885.399902
102084.000000,-47421.398438,4263.459961
102563.000000,-48625.300781,3489.000000
70075.203125,-24644.300781,50409.898438
70673.000000,-23157.699219,50496.500000
86105.601562,-38238.601562,-19642.800781
87374.703125,-38874.000000,-20079.000000
105507.000000,-14235.500000,10295.299805
104708.000000,-14776.700195,9576.240234
81074.296875,7554.970215,11759.200195
80468.601562,7807.259766,10387.700195
61971.199219,-11568.400391,-7641.169922
62192.000000,-12886.700195,-7654.109863
86042.398438,15476.900391,12400.299805
84556.898438,14964.900391,12299.299805
85817.703125,15246.400391,11080.799805
53226.699219,-18964.300781,-10555.000000
53310.300781,-19714.800781,-11709.599609
54540.199219,-18843.099609,-11155.799805
78710.000000,17044.599609,16967.900391
79845.203125,16265.299805,16148.200195
78551.101562,17386.500000,15778.299805
70374.398438,-31439.699219,-10483.500000
82703.398438,-38437.000000,41182.101562
36752.601562,-12939.299805,-1909.229980
97078.601562,1471.979980,32742.500000
96755.898438,2771.510010,32194.500000
97742.398438,1920.339966,31445.099609
96121.101562,1629.229980,31758.599609
86103.203125,176.699997,2842.209961
85494.203125,1660.569946,2527.159912
86732.601562,1208.410034,3591.739990
86929.398438,1391.989990,2185.669922
62140.500000,16828.199219,27717.199219
60939.101562,18044.099609,27293.099609
61622.898438,17434.699219,26106.400391
60809.800781,16707.800781,27590.900391
45862.000000,-36664.601562,20416.500000
46264.898438,-36312.898438,21697.500000
47064.898438,-35990.601562,20586.300781
88356.203125,-42576.500000,-10379.500000
88163.796875,-43240.300781,-12348.400391
62618.898438,-28746.900391,47947.500000
46518.199219,-38767.500000,11306.299805
47729.500000,-39635.699219,10678.700195
46430.500000,-39649.601562,10254.900391
58077.500000,-26649.300781,51596.898438
56896.101562,-27118.300781,51048.101562
82044.601562,19010.500000,29275.599609
42470.199219,-25314.099609,36937.800781
42282.699219,-23940.900391,36655.800781
72879.296875,11367.000000,37949.199219
72277.500000,10026.099609,37285.699219
104271.000000,-23094.699219,28810.000000
108591.000000,-47337.000000,776.674988
109494.000000,-46660.199219,-101.886002
108992.000000,-47757.601562,-859.875000
61591.199219,19220.800781,28334.599609
82274.703125,3749.030029,11450.599609
57946.800781,-4125.979980,42202.199219
94804.000000,-47893.101562,-7562.569824
93236.398438,-47673.101562,-7335.100098
94309.101562,-46391.601562,-7498.279785
93659.601562,-47202.500000,-8687.910156
46581.699219,-8821.419922,37734.101562
60336.898438,9458.599609,40322.601562
62344.000000,9122.570312,40523.101562
61398.000000,10361.099609,39747.300781
67309.398438,-14252.299805,47359.800781
54594.500000,-32963.800781,44598.199219
54864.800781,-32584.300781,43345.101562
53769.800781,-33634.601562,43709.300781
53495.300781,-32091.900391,43492.699219
52462.601562,-16531.599609,42166.000000
52854.199219,-17017.000000,40942.601562
103094.000000,-44096.699219,-18980.000000
71326.000000,24156.500000,30190.000000
72062.796875,24343.300781,29004.599609
46668.500000,-37823.199219,14784.099609
46565.699219,-39566.699219,14677.700195
86985.898438,-4884.290039,38524.800781
87608.796875,-5891.750000,39379.300781
53671.699219,-35062.601562,35664.500000
53241.800781,-34841.500000,37002.300781
52276.199219,-34566.601562,35464.500000
52631.601562,20981.300781,34922.500000
52695.398438,19973.500000,35633.800781
52468.898438,19226.500000,34484.500000
53611.300781,20133.800781,34152.101562
53529.300781,-42814.101562,32671.500000
40118.699219,-30612.800781,3485.199951
40828.199219,-31505.500000,4192.609863
39444.101562,-30299.400391,4642.600098
39285.199219,-31878.400391,3950.830078
110963.000000,-27520.500000,-2961.860107
111817.000000,-28614.300781,-2914.879883
85688.000000,-51866.398438,-2550.199951
84786.796875,-51628.601562,-3732.760010
84366.601562,-51470.800781,-2326.080078
65866.703125,-49918.800781,4825.589844
66342.000000,-49917.500000,3693.949951
66195.398438,-48465.699219,4449.000000
67403.296875,-49470.101562,4168.759766
81101.703125,21329.400391,11774.400391
80227.898438,21903.800781,12395.299805
80476.898438,20391.199219,13241.599609
74638.203125,-45731.398438,15838.400391
75919.000000,-47145.101562,16181.099609
75649.703125,-45977.898438,15150.400391
75947.796875,-45761.800781,16434.699219
43873.300781,-35532.000000,17898.599609
42490.000000,-34838.699219,18445.400391
109070.000000,-23394.199219,2273.000000
108620.000000,-25161.400391,2373.739990
109543.000000,-24593.599609,3011.669922
102941.000000,-28554.800781,22735.000000
103790.000000,-29308.099609,23454.199219
74262.203125,-49182.601562,7264.589844
74422.296875,-50609.800781,7946.700195
75553.796875,-49569.500000,7712.600098
73921.398438,-49116.500000,8452.940430
91541.203125,-17815.400391,33496.000000
90175.500000,-18596.500000,32685.400391
63957.699219,4419.680176,-3737.520020
65180.898438,4356.270020,-2862.919922
64487.300781,5740.580078,-2865.060059
63565.101562,4653.660156,-2343.040039
70128.796875,-51749.601562,15378.000000
71758.796875,-51889.101562,15497.799805
70219.101562,-52863.101562,16027.900391
70848.898438,-53318.101562,14906.599609
94839.703125,-39439.101562,-17968.099609
94470.296875,-39306.101562,-16447.199219
96248.796875,-37850.398438,28763.900391
95479.398438,-36760.199219,28682.900391
95629.898438,-37155.199219,27440.099609
71957.000000,-33175.898438,-16045.200195
70920.000000,-31837.000000,-16094.200195
71510.398438,-33396.101562,-17186.800781
50808.898438,-26984.699219,49104.601562
74202.601562,-5903.689941,39907.699219
75842.703125,-6567.060059,41387.800781
74343.601562,-6074.040039,41541.101562
72162.898438,-51962.300781,16970.800781
70922.000000,-51568.398438,16387.000000
71388.796875,-53232.800781,16338.299805
71252.703125,-52893.101562,17627.400391
105549.000000,-6542.169922,24703.000000
106229.000000,-6980.600098,23905.300781
104721.000000,-7756.250000,24384.800781
62671.398438,-3229.139893,-14792.599609
64089.699219,-3659.909912,-14523.599609
63906.101562,-4026.699951,-16106.200195
63346.500000,-2718.330078,-15801.700195
64478.398438,-39226.601562,-6082.910156
63459.898438,-40570.199219,-2340.179932
62589.800781,-39534.101562,-3670.219971
63286.800781,-40678.800781,-3911.300049
56848.199219,11426.200195,4179.410156
61293.398438,-32218.699219,50031.000000
53292.101562,-32465.099609,30856.199219
52311.101562,-33948.199219,30347.199219
52223.800781,-32329.099609,30200.199219
53582.898438,-33052.000000,29933.699219
100184.000000,589.028015,24630.400391
99318.101562,145.440002,23839.599609
70842.703125,19429.000000,10914.400391
69772.296875,19867.000000,11570.700195
70719.000000,18783.300781,12259.099609
71240.203125,20291.400391,12044.299805
83865.601562,-2235.500000,46324.300781
83099.601562,-2983.510010,46942.300781
82554.296875,-1962.810059,46939.898438
93639.000000,6845.240234,6994.410156
93803.601562,8440.790039,6062.529785
94977.000000,7653.629883,6545.009766
93670.601562,6861.830078,5692.439941
47794.300781,-4181.540039,-2769.340088
90058.398438,6195.410156,35223.000000
82937.500000,-39489.500000,33069.699219
81400.398438,-39597.800781,32404.500000
41696.601562,-16262.799805,2192.260010
40741.398438,-15702.799805,2826.129883
41379.000000,-15026.799805,1982.420044
76685.398438,23043.900391,9672.280273
75958.296875,22172.800781,9890.490234
76385.703125,23445.900391,10697.900391
75627.898438,23485.400391,9607.440430
37814.699219,-24943.699219,-620.380981
38600.800781,-24066.699219,271.682007
79628.500000,7735.029785,43932.898438
49759.800781,14742.000000,34782.601562
50649.601562,15832.000000,34553.800781
49545.898438,15738.299805,35663.898438
84113.000000,14994.099609,13629.799805
82611.601562,15411.900391,14027.099609
66913.398438,-25253.800781,-13714.799805
65823.398438,-25832.199219,-13474.599609
90614.101562,-42306.300781,-15877.000000
90014.796875,-41619.000000,-14530.400391
89000.703125,-42064.199219,-15173.799805
90026.500000,-43160.500000,-14736.299805
103494.000000,-33003.300781,18054.800781
104864.000000,-32322.300781,18744.199219
84346.203125,-43405.101562,37610.199219
84790.296875,-42450.199219,38655.699219
38386.699219,4986.609863,-1015.830017
37169.398438,5196.839844,-1464.479980
104690.000000,-17604.800781,24168.199219
103296.000000,-18289.699219,25290.000000
54863.000000,-10847.299805,-11362.500000
81861.000000,-49837.398438,-382.127014
82764.500000,-50528.300781,757.776001
81650.796875,-51236.199219,552.346985
82825.398438,-51348.601562,-469.649994
70452.101562,7824.759766,36730.398438
64696.800781,19390.400391,19096.400391
65595.703125,20405.500000,20051.400391
88109.101562,7892.620117,32397.199219
86567.500000,8501.299805,32810.699219
87014.296875,9848.110352,32926.699219
69044.398438,-8333.599609,-16897.900391
70277.898438,-7414.049805,-16668.300781
112165.000000,-45536.398438,-6112.399902
99042.101562,-12429.500000,17736.099609
100756.000000,-12622.900391,18283.300781
82902.000000,-14433.599609,36677.199219
82614.203125,-15467.200195,37228.500000
99290.203125,-42590.699219,-18603.500000
99818.796875,-44408.300781,-18957.400391
99065.796875,-43428.898438,-19454.199219
100162.000000,-43100.500000,-19636.400391
72747.296875,-38582.199219,43701.800781
73005.500000,-39890.199219,44184.199219
74245.703125,-39249.800781,43242.398438
108317.000000,-25040.300781,-9855.769531
107070.000000,-24524.000000,-10598.900391
47527.300781,-19938.900391,-2732.719971
113155.000000,-27663.099609,4754.720215
57053.500000,-6393.950195,-9704.440430
88468.203125,-697.255005,5405.370117
88205.601562,199.699005,6748.930176
87478.601562,-1024.500000,6499.750000
88899.000000,4417.279785,994.695007
88905.398438,6094.209961,-40.722599
55746.000000,-40230.000000,14814.299805
54843.898438,-20631.500000,43455.800781
54732.101562,-20431.599609,42209.699219
55203.500000,-19292.199219,42537.898438
56240.398438,-20040.099609,43075.800781
77427.898438,-8910.910156,-14240.500000
76841.500000,-7877.470215,-15764.000000
60102.800781,-26641.699219,45849.300781
60233.000000,-26260.800781,47683.199219
61129.500000,-26797.800781,46667.699219
51041.300781,16564.300781,1314.750000
49666.000000,16463.099609,1776.599976
86087.703125,-18474.199219,47516.199219
85902.296875,-18318.000000,46204.898438
74506.703125,-37790.300781,-9006.660156
74016.898438,-36539.800781,-9632.669922
75405.000000,-36880.398438,-9692.639648
110743.000000,-48456.101562,2317.510010
99297.296875,-7781.569824,12120.799805
113456.000000,-28174.699219,-1292.150024
113064.000000,-27431.900391,-297.640991
78082.398438,-36190.398438,47565.000000
78717.296875,-35818.800781,49301.800781
77073.203125,-35735.398438,48475.699219
39051.500000,9795.379883,8358.639648
59025.300781,-3410.780029,49361.699219
57133.601562,-17089.099609,-16446.900391
58309.500000,-16871.300781,-15400.900391
106307.000000,-23571.699219,23044.000000
105799.000000,-24876.199219,23097.000000
104987.000000,-23712.699219,23440.300781
67967.203125,7461.890137,-2862.169922
61948.398438,-10112.700195,43899.500000
63130.601562,-10435.500000,43939.699219
71219.796875,819.026978,43807.199219
70520.500000,777.966003,45599.898438
70557.703125,1995.709961,44249.898438
56192.601562,-37537.300781,854.244995
67057.796875,25411.900391,14727.200195
68451.296875,25418.199219,14190.099609
88907.398438,534.523010,40224.601562
65843.500000,-11656.099609,-9458.240234
64831.300781,-12073.599609,-10223.400391
64691.500000,-12900.900391,-9040.080078
106331.000000,-40053.101562,-19235.199219
104795.000000,-40359.199219,-19765.099609
79868.296875,207.322006,38560.898438
81041.500000,1067.660034,39187.699219
79153.601562,872.263977,39395.500000
111637.000000,-19683.300781,724.612000
113089.000000,-20389.199219,321.881989
112438.000000,-19137.599609,-340.475006
58323.199219,16701.599609,28539.099609
41473.300781,-29736.900391,39490.000000
63491.500000,-44834.800781,13301.400391
91017.703125,-14729.099609,36097.101562
91511.398438,-16375.099609,35893.500000
89996.101562,-16261.000000,35652.398438
91084.601562,-15664.299805,34837.398438
56131.601562,-35107.699219,33211.398438
54866.101562,-34048.800781,33445.101562
99082.296875,-28580.099609,30432.800781
61907.699219,-37044.898438,45662.300781
63194.601562,-37550.601562,44703.699219
62995.898438,-38127.601562,45977.500000
54927.699219,17931.199219,1501.900024
56186.101562,17250.800781,1384.310059
44645.101562,-26760.900391,3760.100098
42981.398438,-26860.400391,3099.489990
109667.000000,-28729.900391,10944.900391
110858.000000,-29230.800781,11723.799805
70969.500000,-44332.101562,30636.300781
65638.101562,-32524.800781,40727.898438
64465.300781,-33522.699219,40481.199219
64703.898438,-32939.800781,41770.898438
75477.000000,14820.000000,4565.000000
74221.796875,14845.299805,4955.520020
60049.000000,-18286.699219,-9280.099609
58991.398438,-18436.599609,-10203.299805
59681.398438,-19264.800781,-8415.629883
50372.800781,18235.400391,34033.699219
71556.296875,-7964.069824,49095.199219
71653.101562,-9331.799805,48342.699219
62058.500000,-14492.500000,47322.800781
60492.101562,26245.300781,27405.900391
59067.898438,24875.500000,27086.599609
60188.500000,25417.300781,25995.500000
63001.300781,-43817.000000,14258.000000
64674.800781,-44040.101562,13913.099609
83208.000000,5184.209961,25538.800781
83196.500000,3622.300049,24915.000000
84654.398438,4156.600098,25434.900391
56273.199219,-46727.699219,20406.099609
80851.000000,-7431.310059,47700.101562
81881.601562,-6477.830078,48483.500000
80532.703125,-5854.089844,47509.398438
81015.500000,-5790.620117,48706.101562
62915.500000,15727.700195,41667.898438
62819.898438,14559.599609,42333.800781
62690.199219,14404.599609,40729.898438
63810.699219,15167.099609,42070.898438
45677.101562,16020.000000,25878.300781
79404.601562,-43254.199219,-4031.590088
73869.398438,-8110.270020,50344.898438
74428.898438,-7930.540039,48895.199219
75056.500000,-7005.020020,49886.398438
74970.796875,-8615.259766,50251.199219
63927.800781,18212.699219,6448.109863
65189.199219,18342.599609,7438.129883
50471.000000,-36036.800781,10403.500000
50424.398438,-34427.500000,10148.099609
51892.398438,-34695.101562,10444.200195
87361.296875,14641.000000,17817.099609
88393.000000,15671.700195,17968.300781
88873.500000,13699.900391,18449.500000
89560.000000,14784.200195,17712.300781
108259.000000,-39809.800781,284.753998
78556.296875,-18444.800781,-14919.700195
78724.601562,-16685.199219,-15747.599609
112798.000000,-28679.199219,10574.200195
53873.101562,13823.200195,38890.601562
52547.398438,14822.000000,37733.601562
53315.800781,15218.500000,39305.500000
54245.101562,15389.400391,37985.898438
84052.398438,-36426.500000,44978.898438
52314.398438,-26016.199219,-7374.160156
50950.398438,-27002.500000,-8006.259766
61696.300781,15375.400391,41756.199219
86183.398438,13596.200195,27199.800781
86771.203125,13348.900391,28585.099609
87661.000000,14493.200195,28271.199219
85569.203125,14637.099609,28278.800781
64845.898438,21066.599609,27308.300781
63260.800781,20799.400391,27505.800781
64284.800781,19674.199219,27650.699219
64116.101562,21128.000000,28616.699219
89052.398438,-595.598022,35850.500000
88121.500000,-1122.869995,36687.800781
78908.000000,-32766.300781,-13812.900391
49938.898438,-41624.300781,24309.900391
49584.601562,-42739.800781,24379.300781
62284.800781,18876.900391,7783.770020
103632.000000,-23383.500000,25863.400391
102102.000000,-23892.599609,26365.500000
103051.000000,-23502.500000,27528.900391
55924.500000,-24090.400391,48586.800781
86394.601562,-13157.099609,39554.101562
86351.898438,-13723.799805,40867.101562
85000.898438,-14002.500000,40374.800781
85940.703125,-14549.500000,39663.199219
49145.500000,-8824.049805,45114.300781
93914.703125,-48261.300781,-10120.700195
94306.500000,-47138.000000,-11849.400391
68939.000000,6240.029785,32020.000000
69868.898438,5029.259766,33094.601562
97548.601562,-2748.780029,28189.500000
96502.203125,-3858.600098,27610.599609
69701.703125,-45301.898438,27445.400391
45876.000000,-32830.101562,15659.099609
45857.300781,-33603.601562,16824.500000
45856.898438,-34227.800781,15279.299805
98222.500000,-41346.000000,13309.299805
97249.500000,-42000.398438,12969.099609
97455.296875,-41281.199219,14251.200195
90349.398438,105.041000,-1370.920044
90380.601562,-1288.589966,-947.697021
88965.500000,-842.700012,-1467.500000
54021.800781,-21278.300781,41081.000000
55165.800781,-22524.599609,41190.300781
54457.000000,-21848.000000,42411.000000
55705.199219,-37472.000000,29082.000000
78788.796875,-44979.500000,28671.500000
91756.601562,-48298.199219,4524.549805
52735.398438,16543.300781,19565.300781
58732.800781,6558.910156,-6232.060059
92551.898438,-48017.898438,-15661.099609
93872.898438,-47769.601562,-16118.900391
93143.500000,-48832.500000,-15016.400391
71830.101562,-18855.500000,-12145.500000
71280.000000,-18250.300781,-13263.700195
72393.101562,-19303.599609,-13719.700195
57123.101562,18317.800781,17493.300781
61594.101562,-44474.101562,13551.900391
82074.601562,-32919.800781,35359.199219
83062.296875,-32189.000000,35417.398438
113603.000000,-45637.500000,-1187.969971
82120.101562,-21284.199219,44002.601562
67671.398438,-11533.400391,49362.800781
48950.800781,13003.599609,24406.699219
48623.601562,11540.299805,24636.400391
47796.898438,13119.200195,25113.000000
105046.000000,-47314.398438,2707.659912
106007.000000,-47692.500000,3293.370117
104476.000000,-46500.101562,3590.989990
57342.300781,9143.219727,42621.800781
62370.800781,17993.300781,36191.800781
67105.796875,-51626.300781,16134.000000
67163.203125,-51376.699219,17608.699219
90906.796875,10947.599609,21435.699219
90070.703125,9736.400391,22057.800781
89860.398438,11361.799805,22458.199219
89508.703125,11142.900391,21206.500000
57436.199219,-4674.720215,-10316.700195
57407.601562,-3748.850098,-8593.219727
56651.199219,-3741.229980,-9796.429688
90388.000000,-42383.500000,-11683.299805
87907.101562,1636.829956,3033.830078
112444.000000,-20589.500000,18755.599609
112636.000000,-21851.500000,18634.300781
112135.000000,-21632.400391,19836.599609
111372.000000,-21573.599609,18521.500000
42679.699219,-33361.199219,9853.830078
42130.398438,-32252.199219,9406.269531
43879.699219,-32373.900391,8978.929688
64986.500000,-22289.500000,46737.398438
44528.500000,8984.120117,4251.350098
87204.000000,914.638000,40945.898438
88930.898438,1180.209961,41358.101562
59123.000000,-21662.199219,-13463.799805
37431.101562,-30872.800781,10541.900391
36530.300781,-32317.699219,10785.200195
37983.601562,-31909.699219,9791.280273
86274.398438,-8131.890137,-7545.709961
80407.203125,14039.500000,-1286.380005
79614.601562,13552.599609,-374.802002
78876.703125,15005.799805,-1246.010010
97383.703125,757.171021,25292.599609
97385.000000,-292.666992,26806.300781
97061.703125,1175.800049,26542.199219
97497.398438,-22622.099609,-17250.199219
67085.796875,13435.900391,15178.599609
66723.101562,14924.400391,14411.200195
65759.601562,13609.900391,15812.200195
88924.601562,-52947.101562,20696.000000
90142.203125,-52636.199219,20778.900391
90061.703125,-53219.699219,19625.000000
45498.601562,-37022.601562,19026.099609
46001.300781,-37923.199219,20039.500000
45223.800781,-36972.000000,10287.700195
43720.800781,-37046.000000,11086.400391
43761.300781,-36903.601562,9550.500000
44315.500000,-37993.699219,10309.200195
78820.898438,-32794.300781,43229.601562
78135.101562,-31733.400391,42395.601562
77492.500000,-33284.800781,42254.601562
110992.000000,-27478.199219,15976.000000
110946.000000,-27463.000000,17541.400391
112129.000000,-26865.300781,16342.500000
88921.898438,-34857.101562,33652.000000
66162.203125,-24387.500000,53795.500000
67281.398438,-25034.900391,53860.300781
66400.203125,-24221.699219,52349.601562
67303.500000,-23798.900391,53599.898438
65605.703125,-47063.699219,1411.569946
75744.000000,-35004.500000,48308.500000
74839.398438,-33853.500000,49205.500000
103054.000000,-34325.898438,17757.599609
60504.199219,-20668.099609,51440.500000
77060.101562,-19471.099609,-12965.299805
75822.898438,-2878.500000,47198.000000
54681.500000,-31021.099609,50230.699219
89353.500000,-38184.199219,-18681.199219
89690.000000,-37614.000000,-20027.500000
88924.101562,-36684.800781,-19101.300781
44383.800781,-25336.900391,4718.470215
83293.601562,-20157.300781,49088.101562
84519.296875,-20708.199219,48284.000000
42389.300781,-15837.900391,-2231.100098
41533.199219,-16255.200195,-3598.760010
41176.500000,-15443.599609,-2536.639893
42477.898438,-15287.599609,-3828.620117
51172.000000,-30018.000000,36867.898438
49756.500000,-30267.199219,37517.898438
76243.601562,1036.439941,4059.229980
77627.500000,-143.093994,3892.510010
76308.398438,-151.772003,3250.770020
60769.101562,17208.599609,30587.099609
59462.898438,16832.199219,31404.099609
59857.300781,18116.199219,31118.000000
58912.699219,16990.099609,30097.400391
63206.800781,-22308.400391,-16290.700195
80540.796875,-47028.800781,3642.040039
65056.699219,16562.599609,15342.599609
66023.796875,16932.500000,13803.200195
65670.703125,15494.200195,14625.500000
64813.199219,16268.500000,13800.200195
102613.000000,-49513.101562,9060.160156
103749.000000,-49129.000000,8153.259766
104513.000000,-50015.101562,9070.129883
90067.296875,-48451.101562,3760.280029
49766.000000,-19088.199219,-1957.469971
113538.000000,-42911.898438,372.790985
112239.000000,-42736.101562,150.988998
113035.000000,-43906.500000,1321.449951
95235.796875,-25243.400391,39820.199219
53084.101562,16129.799805,36868.199219
117481.000000,-32019.699219,-3694.979980
67742.898438,27462.300781,22404.599609
68444.101562,27558.400391,21260.000000
98227.203125,-14504.900391,21475.599609
97421.203125,-13420.000000,22208.500000
66341.000000,-25031.900391,50075.800781
65655.601562,-23797.099609,49846.898438
66707.703125,-24316.500000,48953.601562
59735.199219,15563.900391,-2222.560059
60725.300781,15191.799805,-1161.439941
61039.800781,14935.500000,-2614.090088
61137.898438,16435.599609,-2288.209961
78749.898438,-53026.000000,2192.969971
76971.500000,-53812.300781,1476.530029
77411.398438,-52512.199219,1650.729980
78297.398438,-53980.699219,972.976990
103946.000000,-23029.400391,31326.800781
92898.398438,-46271.101562,20607.400391
93803.601562,-45513.601562,18786.199219
94244.296875,-45177.000000,20129.699219
59774.601562,23615.199219,26892.099609
104463.000000,-49861.601562,-13944.000000
54824.300781,21918.199219,5919.759766
96911.398438,-8316.299805,3414.590088
71103.101562,-46609.101562,-125.736000
70300.000000,-45882.199219,556.781982
70092.601562,-45320.800781,-686.984985
84300.398438,-12564.299805,44144.699219
83344.500000,-12991.700195,42817.101562
83008.101562,-13343.000000,44075.601562
87479.796875,-27069.599609,41589.800781
87013.296875,-28332.900391,42440.699219
104727.000000,-12041.500000,13392.099609
100816.000000,-28574.900391,-15854.400391
101182.000000,-28818.699219,-17284.800781
99913.398438,-28056.699219,-16580.500000
110191.000000,-9451.370117,5265.390137
110901.000000,-10238.400391,6193.520020
42626.500000,-29117.699219,35981.300781
41985.800781,-28325.300781,36334.898438
42839.398438,-27597.800781,36493.699219
50309.601562,-8785.950195,39689.601562
49798.699219,-7779.129883,39855.500000
50386.300781,21650.500000,26695.000000
48882.800781,20738.500000,27253.099609
49555.699219,20105.199219,26122.699219
73427.000000,-47492.601562,12170.500000
71963.000000,-47267.199219,12364.900391
81636.898438,11024.500000,15852.299805
82266.203125,11621.599609,14919.000000
82215.601562,12214.599609,16389.199219
82969.398438,10614.299805,15709.000000
74662.203125,-20915.800781,-13010.400391
40979.500000,-33710.898438,25641.900391
40505.601562,-33881.898438,24453.099609
48457.398438,-2617.659912,-9356.139648
49048.300781,-2727.550049,-8038.149902
49107.500000,-1562.079956,-9021.650391
47884.800781,-1342.329956,-8649.280273
96039.203125,-49656.898438,-1936.479980
84851.296875,825.205994,873.460022
54340.898438,-3151.270020,44052.300781
54104.601562,-4219.299805,43188.800781
76980.203125,-30043.699219,49101.300781
53375.500000,-28292.300781,48710.500000
53092.000000,-27788.400391,50096.800781
53645.199219,-27034.199219,49235.300781
51970.601562,-27617.099609,49518.000000
73193.203125,-6701.430176,42655.398438
72906.203125,-5370.060059,41981.000000
78693.000000,-45338.898438,-5699.529785
85789.796875,5938.979980,26408.699219
104372.000000,-26588.099609,20735.599609
103519.000000,-27430.900391,21624.500000
104504.000000,-28097.099609,20891.500000
110017.000000,-36484.398438,-12365.500000
91958.101562,-41692.199219,29057.099609
93246.898438,-41772.101562,30068.099609
49670.199219,12134.700195,34565.398438
49804.601562,13418.000000,34173.800781
49057.199219,12645.900391,33276.500000
48510.601562,12873.099609,34837.699219
78728.203125,-13055.799805,-14771.099609
76596.296875,-12812.000000,-9777.410156
75506.601562,-13387.000000,-9438.339844
75262.296875,-12281.799805,-10167.000000
75668.601562,-13061.500000,-11095.700195
89350.796875,-43094.699219,-18647.500000
90463.796875,-42890.300781,-19118.000000
57224.601562,-9847.830078,49851.699219
56624.601562,2138.040039,42514.800781
57546.101562,1699.229980,41829.898438
42960.000000,-14438.599609,440.483002
43431.300781,-15449.299805,400.363007
42256.699219,-15158.900391,1269.880005
41634.500000,-15594.400391,-751.421021
94901.796875,-43400.500000,16349.299805
95784.500000,-45107.398438,16685.199219
94176.601562,-44930.101562,17040.000000
79000.601562,9691.820312,9750.040039
89610.000000,-45894.898438,21886.699219
91067.101562,-45939.398438,21806.099609
104824.000000,-26702.800781,23465.199219
61764.398438,-7240.330078,-10163.099609
43366.101562,-23419.500000,6302.149902
44501.101562,-24170.199219,6161.180176
44168.699219,-24724.300781,7058.450195
86024.703125,-54233.300781,-5782.870117
73457.898438,23093.000000,31079.400391
66984.500000,-26956.000000,41434.000000
98422.898438,-44338.300781,19080.699219
97244.703125,-44980.300781,20252.099609
90972.203125,-29571.800781,30712.599609
92033.703125,-29786.699219,32326.800781
91185.796875,-30838.500000,31665.599609
80689.500000,-42700.800781,26779.800781
80634.101562,-41759.500000,25328.800781
45326.000000,-27284.300781,2000.329956
45271.601562,-28515.400391,1193.020020
45396.101562,-26808.400391,551.591003
83644.703125,5263.790039,30411.500000
64632.699219,16248.900391,5237.850098
63971.398438,15298.900391,4408.660156
64572.300781,17011.699219,4072.090088
65203.898438,15734.000000,3836.810059
69823.898438,-39027.699219,-8502.530273
68764.296875,22587.699219,9991.950195
68609.101562,23117.699219,11461.099609
69957.796875,22694.199219,11173.599609
78297.101562,-2421.189941,-11582.299805
78363.703125,-3069.850098,-13346.099609
73073.500000,-26861.199219,49056.699219
72569.796875,-25577.000000,49343.300781
73546.500000,-25148.199219,48753.300781
93279.601562,3432.399902,-255.768997
92948.898438,1849.930054,559.216003
93380.796875,3041.110107,1124.349976
61747.601562,6151.250000,-4591.120117
62335.601562,5196.970215,-5364.669922
51941.699219,-43594.500000,23380.199219
52786.601562,10284.000000,4829.470215
84029.703125,-4837.600098,1969.260010
85187.296875,-4942.830078,2451.530029
97175.203125,-18773.800781,35136.000000
88700.703125,-27784.699219,40752.398438
89671.703125,-27787.099609,42038.398438
89429.000000,-29002.199219,41493.601562
63496.800781,27157.900391,24754.800781
62945.000000,22173.900391,30563.400391
63476.898438,20831.900391,31201.500000
64764.898438,22038.400391,30611.599609
63972.601562,22181.099609,31611.400391
113215.000000,-36164.601562,-8943.280273
88106.398438,-14426.400391,-15121.299805
64408.699219,150.473007,39810.101562
63352.699219,-669.422974,40571.199219
50022.199219,15533.799805,19124.400391
50658.300781,16656.699219,19773.500000
50688.500000,16993.300781,18363.300781
