x,y,z
10.058,9.44,297.34
8.7186,9.7141,297.85
11.521,9.1951,296.53
11.808,7.9045,295.84
10.741,8.4475,297.11
11.032,8.0157,297
10.453,8.1333,297.29
9.6775,10.787,296.44
8.359,11.121,295.95
9.315,10.363,297.5
9.6628,10.744,297.21
11.43,9.257,294.94
11.024,10.531,295.49
9.705,10.865,295
10.784,10.233,296.69
10.526,10.571,296.75
11.003,10.472,296.56
9.1681,-3.4747,293.72
9.4616,-4.8274,294.48
10.514,-3.7306,292.77
10.562,-3.8777,294.34
10.08,-2.5356,294.75
9.4578,-3.2269,295.52
10.227,-3.0607,295.1
10.066,-2.5758,295.49
9.1331,-3.5749,295.55
9.4637,-3.6355,295.28
11.426,-2.7915,293.8
11.839,-4.0873,293.27
10.108,-2.4568,293.31
10.746,-2.7046,295
11.413,-2.8305,294.51
11.563,-3.2802,294.12
11.86,-3.9865,291.81
11.708,-5.2043,292.51
13.206,-4.2424,290.86
13.183,-4.3359,292.31
12.772,-3.0474,292.85
11.454,-2.7127,292.36
12.044,-2.9483,294.03
12.762,-3.0782,293.41
12.874,-3.4088,293.09
14.118,-3.3034,291.89
14.547,-4.648,291.39
12.8,-2.9687,291.4
13.239,-3.1658,293.02
14.109,-3.3314,292.41
14.221,-3.6705,292.14
8.7893,-2.1221,292.82
10.135,-2.3781,291.87
9.7291,-1.1043,292.41
9.7016,-1.1831,293.85
11.048,-1.439,292.9
11.02,-1.5178,294.34
11.075,-1.3602,291.46
10.641,-0.16525,293.45
11.481,-2.634,290.92
12.827,-2.8899,289.96
12.421,-1.6161,290.51
12.394,-1.6949,291.95
12.366,-1.7737,293.39
14.146,-3.2246,290.45
13.74,-1.9508,291
13.712,-2.0296,292.44
11.987,-0.42116,292.49
13.767,-1.8721,289.55
13.333,-0.67708,291.54
9.9081,-2.0972,295.85
10.666,-1.5135,295.66
14.617,-3.4299,292.08
14.59,-2.8181,292.43
10.614,-0.24402,294.89
10.911,-1.3035,295.59
11.96,-0.49994,293.94
11.842,-0.56135,295.25
11.991,-1.7643,294.7
12.254,-1.5497,294.63
11,-1.5763,295.42
11.554,0.77381,294.48
13.226,-0.82652,294.35
12.9,0.5179,293.53
13.306,-0.75585,292.98
13.266,-2.0021,293.72
13.581,-1.7386,293.63
12.346,-1.8312,294.44
14.652,-1.0118,292.03
15.058,-2.2855,291.48
14.558,-1.0814,293.38
14.59,-2.2525,292.76
14.929,-1.9999,292.69
13.694,-2.0819,293.4
14.679,-0.93299,290.59
14.246,0.26198,292.57
15.894,-1.2698,292.39
15.592,0.0060643,291.62
14.552,-4.4983,289.91
14.512,-5.7445,290.65
15.898,-4.7542,288.95
16.191,-6.0313,289.72
15.959,-4.9121,290.54
15.464,-3.5593,290.94
15.596,-4.0275,291.25
15.453,-3.5932,291.56
16.81,-3.8152,289.99
17.334,-5.189,289.62
15.492,-3.4805,289.5
16.038,-3.7048,291.15
16.798,-3.8503,290.63
16.948,-4.3058,290.31
19.054,-6.6953,288.08
19.284,-7.813,287.26
17.951,-7.3569,288.17
17.614,-6.3418,288.85
17.244,-5.0102,288
15.926,-4.6755,287.51
18.996,-6.5398,286.5
18.59,-5.2661,287.05
17.272,-4.9314,286.56
18.563,-5.3449,288.49
18.156,-4.0711,289.03
16.838,-3.7364,288.55
17.446,-3.9765,290.22
18.142,-4.1129,289.8
18.326,-4.6778,289.44
19.502,-4.327,288.08
19.909,-5.6008,287.54
18.184,-3.9923,287.59
19.026,-4.8681,289.01
18.946,-4.2716,289.33
19.485,-4.3768,288.99
19.097,-5.4804,288.69
19.704,-5.045,288.56
18.553,-5.3732,289.01
14.173,-3.1458,289.01
15.519,-3.4017,288.06
15.547,-3.3229,286.61
15.113,-2.128,288.6
15.086,-2.2067,290.04
16.432,-2.4627,289.09
16.404,-2.5414,290.53
16.459,-2.3839,287.65
16.025,-1.1889,289.63
16.865,-3.6576,287.1
18.618,-5.1873,285.61
18.211,-3.9136,286.15
16.893,-3.5789,285.66
18.239,-3.8348,284.71
17.805,-2.6398,286.69
17.778,-2.7186,288.14
17.75,-2.7974,289.58
19.53,-4.2482,286.64
19.124,-2.9745,287.18
19.096,-3.0533,288.63
17.372,-1.4448,288.68
19.151,-2.8957,285.74
18.718,-1.7007,287.73
15.257,-2.9967,291.96
15.867,-2.4909,291.78
20.326,-4.5361,288.39
20.309,-3.3745,288.96
15.998,-1.2677,291.08
16.253,-2.1775,291.68
15.04,-2.3376,292.44
17.344,-1.5236,290.12
17.249,-1.5397,291.46
17.268,-2.7606,290.85
17.626,-2.5315,290.79
16.388,-2.5885,291.39
16.938,-0.24985,290.67
16.908,-0.38389,292.12
18.626,-1.8531,290.56
18.284,-0.50577,289.71
18.69,-1.7795,289.17
19.035,-2.992,289.82
17.731,-2.8525,290.59
20.036,-2.0354,288.22
20.442,-3.3092,287.67
20.015,-2.1201,289.67
20.064,-1.9567,286.77
19.63,-0.76168,288.76
19.66,-0.91107,290.3
21.393,-2.4057,288.77
20.976,-1.0176,287.81
12.109,3.0086,296.12
12.087,3.0654,294.62
11.681,4.3391,295.16
11.709,4.4179,293.72
12.983,4.011,295.62
11.302,5.6917,294.26
11.33,5.7705,292.82
12.621,5.357,294.75
12.566,5.2913,296.15
12.215,6.6307,295.29
11.987,6.3458,296.51
12.194,6.5723,296.37
12.242,6.7095,293.85
13.445,6.3332,295.66
10.924,7.0442,293.36
10.951,7.123,291.92
11.863,8.062,292.96
11.836,7.9833,294.4
13.154,7.6486,294.89
12.776,9.0011,293.99
12.057,7.0156,296.43
12.532,7.7209,296.11
12.748,8.9223,295.43
12.738,8.8922,295.98
12.19,8.2967,296.27
12.942,8.2292,295.89
11.795,7.865,296.56
14.094,8.6664,294.48
14.5,7.3927,293.93
13.731,8.2419,295.54
13.417,8.7524,295.68
14.077,8.6175,295.37
13.137,7.5984,295.8
12.37,10.275,294.53
11.051,10.61,294.04
12.436,10.152,296.1
14.122,8.7452,293.04
13.716,10.019,293.58
12.397,10.354,293.09
13.688,9.9402,295.02
13.088,9.2718,295.82
15.062,8.4208,294.84
14.632,9.2201,295.09
13.284,11.216,295.57
11.963,11.549,295.08
11.942,11.487,296.21
14.622,10.94,294.95
15.034,9.6842,294.07
13.309,11.293,294.12
13.964,10.224,295.33
14.261,9.7946,295.23
13.679,9.9137,295.51
15.44,8.4105,293.52
15.847,7.1367,292.98
15.419,8.3505,294.62
15.215,8.128,294.74
16.786,8.1546,292.57
17.193,6.8808,292.03
15.468,8.4893,292.08
16.636,8.0528,293.85
15.062,9.763,292.63
13.743,10.098,292.14
16.814,8.2333,291.13
16.408,9.5071,291.67
15.089,9.8418,291.18
16.38,9.4283,293.12
15.302,8.7263,294.7
15.902,9.464,294.39
18.068,7.8345,293.01
17.705,9.1115,293.28
15.974,10.702,293.66
14.655,11.037,293.17
15.961,10.666,294.32
15.493,10.157,294.59
16.207,9.8694,294.21
15.019,9.6402,294.87
17.32,10.446,292.71
17.726,9.1724,292.16
16.001,10.781,292.22
16.961,10.026,293.77
16.696,10.519,293.93
17.303,10.398,293.59
16.361,9.3733,294.12
18.51,6.5538,292.52
18.539,6.6249,291.07
18.132,7.8987,291.62
19.885,6.369,290.12
19.478,7.6427,290.67
18.16,7.9774,290.18
19.445,7.5913,292.12
17.754,9.2512,290.72
16.435,9.5859,290.23
19.506,7.7215,289.22
19.1,8.9953,289.77
17.781,9.33,289.28
19.072,8.9165,291.21
19.012,8.8499,292.61
20.402,8.5779,291.71
20.792,7.2953,291.39
20.016,6.4537,291.74
18.666,10.19,291.75
17.347,10.525,291.26
18.645,10.129,292.87
20.418,8.6606,290.26
20.012,9.9343,290.8
18.693,10.269,290.31
19.956,9.8665,292.2
21.203,6.0343,290.61
21.231,6.1131,289.17
20.824,7.3868,289.71
22.577,5.8572,288.21
22.17,7.1309,288.76
20.852,7.4656,288.27
22.143,7.0521,290.2
20.446,8.7394,288.81
19.127,9.074,288.33
22.198,7.2097,287.32
21.792,8.4834,287.86
20.473,8.8181,287.37
21.764,8.4047,289.3
21.731,8.309,291.05
21.103,6.31,291.07
21.451,6.2891,290.89
23.083,8.07,289.79
23.489,6.7962,289.25
22.698,6.9113,290.41
21.958,6.2627,290.64
22.472,7.3909,290.57
23.073,8.0422,290.3
23.239,7.5126,290.16
22.133,7.0245,290.71
21.358,9.6784,289.85
20.039,10.013,289.36
21.421,9.5663,291.42
23.11,8.1487,288.35
22.704,9.4225,288.89
21.385,9.7572,288.41
22.764,9.4281,290.59
19.584,11.147,292.46
18.26,11.464,292.3
20.889,10.889,291.78
19.606,11.208,291.35
23.63,7.9311,290
23.403,8.4,290.16
22.299,10.605,290.92
20.952,10.952,290.39
23.694,10.437,290.15
24.022,9.0878,289.38
22.298,10.696,289.44
-10.981,9.3199,299.82
-12.223,9.556,300.7
-11.36,10.672,298.93
-12.602,10.909,299.81
-11.387,10.594,300.37
-10.069,10.259,300.86
-11.311,10.495,301.74
-10.041,10.338,299.42
-10.448,11.612,299.96
-11.766,11.946,299.47
-11.689,11.848,300.84
-10.475,11.533,301.4
-11.739,12.025,298.03
-12.98,12.261,298.91
-12.117,13.378,297.13
-13.359,13.614,298.01
-12.145,13.299,298.57
-10.42,11.69,298.52
-10.826,12.964,299.06
-12.068,13.2,299.94
-10.854,12.885,300.5
-10.799,13.043,297.62
-11.205,14.317,298.16
-12.524,14.651,297.68
-12.447,14.553,299.04
-11.233,14.238,299.61
-9.1566,11.198,301.89
-10.398,11.434,302.77
-9.1291,11.277,300.45
-9.5353,12.551,300.99
-10.776,12.787,301.87
-9.5628,12.472,302.44
-8.2443,12.137,302.92
-9.5114,12.314,303.73
-8.2168,12.216,301.48
-8.623,13.49,302.03
-9.9416,13.824,301.54
-9.9034,13.674,302.84
-8.6505,13.411,303.47
-9.5079,12.629,299.55
-9.9141,13.903,300.1
-11.155,14.139,300.97
-9.8866,13.982,298.65
-10.293,15.256,299.2
-11.611,15.59,298.71
-11.533,15.493,300.08
-10.32,15.177,300.64
-8.5955,13.568,300.58
-9.0018,14.842,301.13
-10.269,15.019,301.93
-9.0292,14.763,302.57
-8.9743,14.921,299.69
-10.699,16.529,299.74
-9.408,16.116,301.67
-9.6352,9.064,298.87
-8.2892,8.8081,297.92
-10.014,10.417,297.97
-8.6679,10.161,297.02
-8.6954,10.082,298.46
-8.7229,10.003,299.9
-7.3769,9.7472,298.95
-9.1016,11.356,299.01
-7.3494,9.8259,297.51
-7.7556,11.1,298.05
-9.0742,11.434,297.56
-7.7831,11.021,299.5
-6.9432,8.5522,296.97
-5.5972,8.2963,296.01
-7.3219,9.9047,296.07
-5.9759,9.6488,295.11
-6.0034,9.57,296.56
-6.0309,9.4912,298
-6.4096,10.844,297.1
-7.7281,11.178,296.61
-6.4371,10.765,298.54
-4.6574,9.3141,295.6
-6.3821,10.923,295.66
-5.0911,10.509,297.59
-10.393,11.769,297.08
-9.0467,11.513,296.12
-10.771,13.122,296.18
-9.4254,12.866,295.22
-9.4529,12.787,296.67
-9.4804,12.708,298.11
-8.1344,12.452,297.16
-8.1618,12.373,298.6
-9.8591,14.061,297.21
-11.178,14.395,296.72
-8.1069,12.531,295.71
-8.5131,13.805,296.26
-9.8316,14.139,295.77
-8.5406,13.726,297.7
-7.7007,11.257,295.17
-6.3547,11.001,294.22
-8.0794,12.61,294.27
-6.7334,12.354,293.32
-6.7609,12.275,294.76
-6.7884,12.196,296.2
-6.8158,12.118,297.64
-5.0361,10.667,294.71
-5.4698,11.862,296.69
-7.1671,13.549,295.3
-8.4856,13.884,294.82
-7.1946,13.47,296.75
-5.4149,12.019,293.81
-7.1396,13.628,293.86
-5.8486,13.214,295.79
-7.8106,10.942,300.94
-6.4646,10.686,299.98
-8.1893,12.295,300.04
-6.8433,12.039,299.09
-6.8708,11.96,300.53
-6.8983,11.881,301.97
-5.5523,11.625,301.02
-7.277,13.234,301.07
-7.3045,13.155,302.52
-5.5248,11.704,299.58
-5.931,12.978,300.12
-7.2495,13.312,299.63
-5.9585,12.899,301.56
-5.1186,10.43,299.03
-5.4973,11.783,298.13
-4.1788,11.448,298.62
-4.2063,11.369,300.07
-4.585,12.722,299.17
-5.9035,13.057,298.68
-4.6125,12.643,300.61
-4.5575,12.801,297.73
-3.2665,12.387,299.66
-8.5681,13.647,299.14
-7.2221,13.391,298.19
-8.9468,15,298.24
-10.265,15.334,297.76
-7.6008,14.744,297.29
-8.9193,15.078,296.8
-7.6283,14.665,298.73
-7.6558,14.586,300.18
-7.6832,14.507,301.62
-6.3097,14.33,299.22
-6.3372,14.252,300.66
-8.0345,15.939,299.28
-9.353,16.273,298.79
-8.062,15.86,300.72
-6.2823,14.409,297.78
-6.6885,15.683,298.32
-8.007,16.018,297.84
-6.716,15.604,299.77
-5.876,13.135,297.24
-6.2548,14.488,296.34
-7.5733,14.823,295.85
-6.2273,14.567,294.9
-4.9362,14.153,296.83
-4.9637,14.074,298.27
-4.9912,13.996,299.71
-3.6452,13.74,298.76
-5.3425,15.427,297.37
-6.661,15.762,296.88
-5.3699,15.348,298.81
-5.315,15.506,295.93
-4.0239,15.092,297.86
-12.496,14.73,296.23
-13.738,14.966,297.11
-12.875,16.083,295.34
-14.116,16.319,296.21
-12.902,16.004,296.78
-11.584,15.669,297.27
-12.825,15.905,298.15
-11.556,15.748,295.82
-11.963,17.022,296.37
-13.281,17.356,295.88
-13.204,17.258,297.25
-11.99,16.943,297.81
-13.254,17.435,294.44
-14.495,17.671,295.32
-13.632,18.788,293.54
-14.874,19.024,294.42
-13.66,18.709,294.98
-11.935,17.1,294.93
-12.341,18.374,295.47
-13.583,18.61,296.35
-12.369,18.295,296.91
-12.314,18.453,294.03
-12.72,19.727,294.57
-14.039,20.061,294.08
-13.962,19.963,295.45
-12.748,19.648,296.01
-10.672,16.608,298.3
-11.905,16.849,299.18
-10.644,16.687,296.86
-11.05,17.961,297.4
-12.279,18.2,298.28
-11.078,17.882,298.84
-10.983,17.42,300.12
-9.7318,17.626,297.89
-11.456,19.234,297.95
-11.096,17.829,299.81
-11.023,18.039,295.96
-11.429,19.313,296.5
-12.658,19.551,297.38
-11.402,19.392,295.06
-11.808,20.666,295.61
-13.126,21,295.12
-13.042,20.902,296.49
-11.835,20.587,297.05
-10.11,18.979,296.99
-11.709,20.028,298.29
-10.489,20.331,296.1
-12.214,21.939,296.15
-11.853,20.537,297.96
-11.15,14.474,295.28
-9.8041,14.218,294.33
-11.529,15.827,294.38
-10.183,15.571,293.43
-10.21,15.492,294.87
-10.238,15.413,296.31
-8.8918,15.157,295.36
-10.617,16.766,295.42
-8.8644,15.236,293.92
-9.2706,16.51,294.46
-10.589,16.844,293.97
-9.2981,16.431,295.9
-8.4581,13.962,293.37
-7.1121,13.706,292.42
-8.8369,15.315,292.48
-7.4909,15.059,291.52
-7.5183,14.98,292.97
-7.5458,14.901,294.41
-5.7936,13.372,292.91
-7.9246,16.254,293.51
-9.2431,16.589,293.02
-7.952,16.175,294.95
-6.1723,14.724,292.01
-7.8971,16.333,292.07
-6.606,15.919,294
-11.908,17.179,293.48
-10.562,16.923,292.53
-12.286,18.532,292.59
-10.94,18.276,291.63
-10.968,18.197,293.08
-10.995,18.118,294.52
-9.6493,17.862,293.56
-9.6768,17.784,295.01
-11.374,19.471,293.62
-12.693,19.805,293.13
-9.6218,17.941,292.12
-10.028,19.215,292.67
-11.347,19.55,292.18
-10.056,19.136,294.11
-9.2156,16.667,291.58
-7.8696,16.411,290.63
-9.5943,18.02,290.68
-8.2483,17.764,289.73
-8.2758,17.685,291.17
-8.3033,17.606,292.61
-8.3308,17.528,294.05
-6.5511,16.077,291.11
-6.9573,17.35,291.66
-6.9848,17.272,293.1
-8.682,18.959,291.71
-10.001,19.294,291.22
-8.7095,18.88,293.16
-6.9298,17.429,290.22
-7.336,18.703,290.76
-8.6545,19.038,290.27
-7.3635,18.624,292.2
-9.3255,16.352,297.35
-7.9795,16.096,296.39
-9.7043,17.705,296.45
-8.3583,17.449,295.5
-8.3857,17.37,296.94
-8.4132,17.291,298.38
-8.4329,17.3,299.81
-7.0672,17.035,297.43
-7.0867,17.028,298.92
-8.6219,18.819,297.67
-9.6504,18.776,298.62
-9.0985,18.278,298.61
-8.6052,17.893,298.64
-9.3188,18.024,299.14
-7.0397,17.114,295.98
-7.3221,18.519,296.55
-8.7645,18.723,296.04
-7.7589,18.015,297.65
-7.2617,17.645,297.69
-7.9745,17.766,298.19
-6.6335,15.84,295.44
-7.0122,17.193,294.54
-5.6937,16.858,295.03
-5.7212,16.779,296.47
-5.7487,16.701,297.92
-4.4027,16.445,296.96
-6.0522,18.224,295.66
-7.4185,18.467,295.09
-6.438,17.734,296.67
-5.9772,17.582,296.82
-6.6041,17.537,297.23
-6.0725,18.211,294.13
-4.7388,17.994,296.2
-10.083,19.057,295.55
-8.737,18.801,294.6
-10.462,20.41,294.65
-11.78,20.745,294.16
-9.1157,20.154,293.7
-10.434,20.489,293.21
-9.1432,20.075,295.14
-8.9882,20.184,296.79
-10.037,20.13,297.72
-9.4889,19.618,297.7
-9.8016,19.264,298.29
-7.7562,19.782,295.66
-8.1626,19.342,296.72
-9.5494,21.349,295.69
-10.868,21.684,295.2
-10.072,21.396,296.94
-9.5666,21.3,296.59
-9.7899,21.051,296.89
-10.094,20.71,297.35
-7.7972,19.819,294.19
-7.9463,21.028,294.83
-9.5219,21.428,294.24
-8.4965,20.741,295.87
-8.7942,21.157,295.97
-7.391,18.545,293.64
-5.6388,17.016,292.15
-6.045,18.29,292.69
-7.7697,19.898,292.75
-9.0882,20.233,292.26
-6.0175,18.368,291.25
-6.4237,19.642,291.79
-7.7422,19.977,291.3
-6.4512,19.563,293.24
-6.871,19.06,294.85
-6.9324,19.6,294.51
-7.0924,18.802,295.46
-4.7264,17.955,293.18
-5.0754,19.337,293.82
-6.3409,19.052,294.49
-6.4682,19.515,294.13
-5.5426,18.756,294.73
-5.0098,18.679,294.97
-6.9076,20.768,293.7
-8.1759,21.172,293.29
-7.3657,20.263,294.68
-5.1052,19.307,292.28
-5.6835,20.404,292.63
-6.8299,20.916,292.34
-6.0955,19.929,293.64
-8.0491,12.288,304.62
-7.8337,12.533,304.18
-8.3949,12.444,304.53
-8.2814,12.031,304.87
-7.7111,14.436,303.07
-8.8033,13.89,303.67
-9.0414,14.728,303.21
-8.4496,13.618,303.7
-8.0826,13.267,303.68
-8.658,13.389,303.86
-8.5409,15.292,302.36
-7.9446,15.327,301.97
-8.7408,15.06,302.9
-9.1675,15.197,302.76
-9.5257,16.485,301.83
-9.221,16.308,301.88
-8.9343,16.629,301.47
-8.8258,15.968,301.89
-9.4155,16.094,302.07
-6.5964,12.141,303.79
-6.346,12.43,303.16
-7.1674,12.56,303.74
-4.6441,12.595,302.15
-5.8465,12.383,302.82
-5.9761,12.848,302.49
-5.1847,11.953,302.91
-6.353,14.189,302.12
-7.0006,13.468,302.86
-6.532,12.959,302.8
-7.32,13.111,303.33
-5.0118,14.032,301.3
-5.5771,13.292,301.99
-3.2939,12.308,301.1
-3.5729,11.971,302.26
-3.3119,12.257,302.04
-1.9479,12.053,300.15
-1.9194,12.033,301.7
-3.6727,13.661,300.2
-3.7138,13.466,301.49
-1.9205,12.131,298.7
-2.3267,13.405,299.25
-2.3542,13.326,300.69
-2.8084,12.808,301.65
-1.1982,12.824,300.99
-4.0865,14.878,300.63
-3.0071,14.346,300.95
-1.0081,13.07,299.74
-1.485,14.192,300.25
-2.5625,14.854,299.99
-2.5876,14.058,301
-2.0625,13.626,301.02
-2.3656,13.294,301.29
-6.9249,15.339,301
-7.2741,14.929,302.08
-5.2359,15.436,300.44
-5.822,14.782,301.25
-7.2903,16.705,300.12
-8.3187,16.665,301.06
-7.7777,16.153,301.04
-8.0777,15.815,301.54
-5.7585,16.635,299.37
-6.285,16.048,300.26
-4.0514,15.013,299.3
-2.2992,13.484,297.81
-2.7054,14.758,298.35
-4.4055,16.35,298.38
-4.6864,16.052,299.59
-4.2903,15.762,299.62
-2.6779,14.836,296.91
-3.0769,16.157,297.53
-3.5592,15.571,298.39
-2.8923,15.343,298.6
-3.6311,15.469,299.12
-3.6794,15.396,299.72
-1.3869,14.423,298.84
-2.3391,15.135,298.76
-8.1403,17.572,298.69
-5.87,17.081,298.08
-6.7556,17.356,297.78
-5.1471,17.37,297.12
-5.3326,17.151,297.74
-5.9167,17.301,297.52
-5.4893,16.968,298.21
-3.0567,16.189,296.01
-3.4648,17.514,296.56
-4.6322,17.164,297.27
-4.0304,16.828,297.38
-3.4354,17.541,295.11
-4.1279,18.52,295.33
-10.04,22.546,296.13
-9.1682,21.741,296.12
-8.7551,22.217,295.11
-6.8826,22.425,297.02
-5.9522,21.837,296.24
-6.3788,22.971,296.8
-5.9786,21.781,297.73
-6.8937,22.441,296.22
-7.5545,23.36,296.36
-7.5661,23.399,297.68
-5.0328,22.715,295.85
-4.8622,22.18,295.62
-5.4091,22.328,295.42
-6.3513,23.05,295.36
-5.0603,22.636,297.29
-4.6172,21.492,296.73
-5.0193,22.754,295.14
-4.4129,22.597,295.41
-4.6125,21.503,298.07
-5.0877,22.558,298.73
-5.4563,22.158,298.89
-6.4063,22.892,298.24
-6.2888,22.473,298.52
-6.4206,22.851,299
-5.0999,22.523,299.37
-4.9532,22.077,299.05
-6.8125,24.166,298.79
-6.8353,24.101,299.98
-7.6064,24.317,299.35
-7.4424,23.484,299.06
-6.5468,23.217,299.42
-5.4665,23.91,297.83
-6.785,24.245,297.34
-5.494,23.831,299.28
-4.1777,23.497,299.8
-5.3332,23.257,299.66
-5.5034,23.804,299.77
-5.9308,25.109,299.76
-7.3249,25.451,299.56
-4.1479,23.575,298.32
-4.5542,24.849,298.87
-5.8727,25.184,298.38
-4.5699,24.804,299.69
-5.0899,24.247,299.73
-3.4844,21.495,297.43
-3.7417,22.302,297.78
-3.7616,22.201,299.27
-3.5472,21.607,298.24
-3.7142,22.38,296.34
-4.1205,23.654,296.88
-5.439,23.989,296.39
-3.1443,22.272,295.93
-2.3244,21.807,296.86
-2.7745,23.398,295.93
-2.5823,22.796,295.67
-3.7023,22.415,295.71
-3.2167,22.943,295.43
-3.5712,21.932,296.14
-4.093,23.733,295.44
-2.8019,23.32,297.37
-2.8294,23.241,298.81
-2.3936,21.87,298.34
-2.8438,23.199,299.57
-2.6469,22.589,299.24
-1.1869,22.055,297.46
-1.4834,22.985,297.86
-1.2715,22.228,298.36
-1.5248,22.965,299.23
-3.2082,24.593,297.91
-4.5267,24.928,297.43
-3.2356,24.515,299.36
-1.4559,23.064,296.42
-1.8621,24.337,296.96
-3.1807,24.672,296.47
-1.8896,24.259,298.4
-14.011,20.14,292.64
-15.253,20.376,293.52
-14.39,21.493,291.74
-15.631,21.729,292.62
-14.417,21.414,293.19
-13.099,21.079,293.68
-14.34,21.315,294.55
-13.071,21.158,292.23
-13.478,22.432,292.78
-14.796,22.766,292.29
-14.719,22.668,293.66
-13.505,22.353,294.22
-14.769,22.845,290.85
-16.01,23.081,291.73
-15.147,24.198,289.95
-16.387,24.436,290.83
-15.175,24.119,291.39
-13.45,22.511,291.34
-13.856,23.784,291.88
-15.093,24.024,292.76
-13.884,23.705,293.32
-13.829,23.863,290.44
-14.235,25.137,290.98
-15.554,25.471,290.49
-15.473,25.325,291.85
-14.262,25.058,292.42
-12.186,22.018,294.71
-13.419,22.26,295.59
-12.159,22.097,293.27
-12.565,23.371,293.81
-13.798,23.557,294.68
-12.593,23.292,295.25
-11.274,22.957,295.74
-12.506,22.856,296.54
-12.612,23.238,296.24
-11.294,22.902,296.76
-12.17,23.128,296.38
-11.197,22.55,297.04
-11.524,22.649,296.93
-12.234,21.881,297.23
-11.247,23.036,294.3
-11.683,24.287,294.82
-13.021,24.793,294.51
-12.801,23.947,295.53
-12.136,23.762,295.77
-11.468,23.564,296
-12.538,23.45,292.37
-12.944,24.723,292.91
-14.113,24.818,293.71
-12.916,24.802,291.47
-13.31,26.252,292.04
-14.802,26.549,291.66
-14.498,25.797,292.74
-13.7,25.637,293.06
-13.216,25.575,293.28
-11.625,24.389,293.4
-12.404,25.279,293.52
-12.033,25.52,292.36
-12.665,19.884,291.69
-11.319,19.628,290.74
-13.044,21.237,290.79
-11.698,20.981,289.84
-11.725,20.902,291.28
-11.753,20.823,292.72
-10.407,20.567,291.77
-12.132,22.176,291.82
-10.379,20.646,290.33
-10.786,21.92,290.87
-12.104,22.255,290.38
-10.813,21.841,292.31
-9.9556,19.375,289.81
-8.6271,19.116,288.83
-10.352,20.725,288.88
-9.0058,20.469,287.93
-9.0333,20.39,289.37
-9.0608,20.311,290.82
-7.3085,18.782,289.32
-7.7147,20.056,289.86
-9.4395,21.664,289.92
-10.758,21.999,289.43
-9.467,21.585,291.36
-7.6873,20.134,288.42
-8.0935,21.408,288.97
-9.412,21.743,288.48
-8.121,21.329,290.41
-13.423,22.589,289.89
-12.077,22.333,288.94
-13.801,23.942,289
-12.455,23.686,288.04
-12.483,23.607,289.48
-12.51,23.528,290.93
-11.164,23.272,289.97
-11.192,23.194,291.42
-12.889,24.881,290.03
-14.208,25.216,289.54
-11.137,23.351,288.53
-11.543,24.625,289.08
-12.862,24.96,288.59
-11.57,24.546,290.52
-10.731,22.077,287.99
-9.3845,21.822,287.03
-11.109,23.43,287.09
-9.7633,23.174,286.14
-9.7907,23.095,287.58
-9.8182,23.017,289.02
-9.8457,22.938,290.46
-8.066,21.487,287.52
-8.4722,22.761,288.07
-8.4997,22.682,289.51
-10.197,24.369,288.12
-11.515,24.704,287.63
-10.224,24.29,289.56
-8.4447,22.839,286.63
-8.851,24.113,287.17
-10.169,24.448,286.68
-8.8784,24.034,288.61
-10.84,21.762,293.76
-9.4945,21.506,292.8
-11.219,23.115,292.86
-9.8732,22.859,291.9
-9.9007,22.78,293.35
-9.9282,22.701,294.79
-8.5821,22.445,293.84
-10.32,24.036,293.88
-10.609,23.693,295.02
-10.143,23.375,295.08
-10.773,23.5,295.52
-8.5547,22.524,292.39
-8.9702,23.76,292.95
-10.279,24.133,292.45
-9.2435,23.457,294.09
-8.7506,22.974,294.06
-9.3698,23.306,294.55
-8.1484,21.251,291.85
-6.3962,19.721,290.35
-6.8024,20.995,290.9
-8.5272,22.603,290.95
-6.775,21.073,289.45
-7.1812,22.347,290
-7.2087,22.268,291.44
-7.0193,22.271,292.88
-7.5601,21.806,293.99
-8.1277,22.33,294
-5.4839,20.66,291.39
-6.0688,21.75,291.73
-6.4863,21.27,292.73
-7.5259,23.552,292.01
-8.9334,23.877,291.5
-7.8617,23.238,293.18
-8.154,22.909,293.65
-5.8626,22.012,290.49
-7.5874,23.621,290.54
-6.6206,22.905,291.18
-6.759,22.731,291.95
-11.598,24.467,291.96
-10.252,24.211,291.01
-11.977,25.82,291.06
-13.295,26.155,290.57
-10.631,25.564,290.11
-11.949,25.899,289.62
-10.736,25.297,291.49
-10.897,25.189,292.75
-11.037,25.026,293.15
-11.803,24.945,293.64
-11.11,24.919,293.99
-9.1612,25.334,292.24
-10.524,24.9,292.78
-9.3644,25.078,293.48
-11.248,26.794,292.23
-12.129,26.296,291.27
-9.3121,25.229,290.6
-9.6102,26.489,290.95
-10.989,26.97,290.69
-9.7458,26.424,292.58
-8.9059,23.956,290.05
-7.1537,22.426,288.56
-7.5599,23.7,289.1
-9.2847,25.308,289.16
-10.603,25.643,288.67
-7.5324,23.778,287.66
-7.9386,25.052,288.2
-9.2572,25.387,287.71
-7.9661,24.973,289.64
-7.9921,24.845,291.05
-8.0116,24.861,292.57
-6.1342,23.399,289.7
-7.0611,24.163,291.14
-6.9523,24.309,290.27
-6.7768,23.415,290.84
-10.323,25.897,289.98
-9.5776,26.227,289.55
-9.0819,25.479,290.5
-8.6271,25.985,289.9
-9.4051,25.561,290.38
